OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
O02083,25-08-2024,12:00,C0069,Aasin Khan,R35,Rajma Chawal,Vegetarian,1,? 300.00, ? 300.00 , ? 238.00 ,? 62.00,The vegetables in the Rajma Chawal seemed overcooked.
O02084,25-08-2024,14:00,C0091,Aasin Nadaf,R151,Veg Frankie Roll,Snacks,4,? 80.00, ? 320.00 , ? 62.00 ,? 72.00,The Veg Frankie Roll could have been better.
O02085,25-08-2024,19:45,C0325,Aakib Momin,R78,Chicken Schezwan Noodles,Rice & Noodles,2,? 280.00, ? 560.00 , ? 218.00 ,? 124.00,The Chicken Schezwan Noodles was not what I expected.
O02086,25-08-2024,15:15,C0214,Nikhat Taimoor,R164,Mutton Seekh Kebab Roll,Snacks,1,? 170.00, ? 170.00 , ? 132.00 ,? 38.00,Great food! The Mutton Seekh Kebab Roll was delicious and well-prepared.
O02087,25-08-2024,22:00,C0304,Danish Sayyad,R143,Chicken Burger,Fast Food,3,? 160.00, ? 480.00 , ? 115.00 ,? 135.00,The Chicken Burger was excellent. Really enjoyed the meal.
O02088,25-08-2024,12:15,C0280,Dua Faruqi,R43,Idli Sambar,Vegetarian,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,The Idli Sambar was as expected.
O02089,25-08-2024,14:30,C0239,Arman Momin,R139,Chicken Sub,Sandwiches,3,? 180.00, ? 540.00 , ? 137.00 ,? 129.00,The Chicken Sub was excellent. Really enjoyed the meal.
O02090,26-08-2024,10:45,C0051,Dua Khan,R48,Egg Curry,Non-Veg Main,3,? 280.00, ? 840.00 , ? 203.00 ,? 231.00,A truly authentic and flavorful Egg Curry. It was very satisfying.
O02091,26-08-2024,11:15,C0145,Imran Khan,R72,Chicken Spring Rolls,Starter,3,? 260.00, ? 780.00 , ? 189.00 ,? 213.00,The Chicken Spring Rolls was cold when it arrived at our table.
O02092,26-08-2024,17:15,C0049,Aman Khan,R150,Aloo Parantha,Breads,4,? 80.00, ? 320.00 , ? 63.00 ,? 68.00,The Aloo Parantha was excellent. Really enjoyed the meal.
O02093,26-08-2024,19:00,C0050,Dua Sayyad,R83,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,The Veg Clear Soup was a fantastic start to our meal! Perfectly crispy.
O02094,26-08-2024,15:45,C0063,Aasiya Malik,R153,Paneer Bhurji Sandwich,Snacks,3,? 75.00, ? 225.00 , ? 59.00 ,? 48.00,It was an average Paneer Bhurji Sandwich.
O02095,26-08-2024,15:45,C0310,Ayeza Faruqi,R17,French Fries,Starter,4,? 120.00, ? 480.00 , ? 87.00 ,? 132.00,The French Fries was cold when it arrived at our table.
O02096,26-08-2024,21:30,C0181,Aman Khan,R83,Veg Clear Soup,Starter,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,Wasn't very impressed with the Veg Clear Soup. It lacked flavor.
O02097,26-08-2024,10:00,C0204,Aasifa Faruqi,R54,Aloo Gobi,Vegetarian,3,? 220.00, ? 660.00 , ? 166.00 ,? 162.00,Loved the Aloo Gobi! It was a delightful and well-prepared vegetarian meal.
O02098,26-08-2024,11:15,C0209,Aasiya Malik,R43,Idli Sambar,Vegetarian,1,? 160.00, ? 160.00 , ? 119.00 ,? 41.00,The Idli Sambar is a great choice for vegetarians. Hearty and full of flavor.
O02099,27-08-2024,15:00,C0134,Isharat Nadaf,R75,Schezwan Fried Rice,Rice & Noodles,3,? 220.00, ? 660.00 , ? 160.00 ,? 180.00,The Schezwan Fried Rice was excellent. Really enjoyed the meal.
O02100,27-08-2024,20:45,C0096,Imran Mujawar,R132,Garlic Naan,Breads,2,? 70.00, ? 140.00 , ? 54.00 ,? 32.00,The Garlic Naan was not what I expected.
O02101,27-08-2024,21:15,C0138,Wahaj Taimoor,R25,Spring Rolls,Starter,4,? 220.00, ? 880.00 , ? 164.00 ,? 224.00,The Spring Rolls was simply delicious and fresh. Highly recommended!
O02102,27-08-2024,15:45,C0249,Aasiya Mujawar,R13,Gulab Jamun,Dessert,3,? 150.00, ? 450.00 , ? 117.00 ,? 99.00,The Gulab Jamun met my expectations.
O02103,27-08-2024,21:30,C0055,Sultan Momin,R36,Chole Bhature,Vegetarian,4,? 280.00," ? 1,120.00 ", ? 223.00 ,? 228.00,The Chole Bhature is a great choice for vegetarians. Hearty and full of flavor.
O02104,27-08-2024,11:30,C0046,Nikhat Taimoor,R61,Vegetable Korma,Vegetarian,3,? 320.00, ? 960.00 , ? 243.00 ,? 231.00,"It was an okay Vegetable Korma, but I've had better."
O02105,27-08-2024,11:00,C0300,Dua Azam,R25,Spring Rolls,Starter,3,? 220.00, ? 660.00 , ? 164.00 ,? 168.00,Wasn't very impressed with the Spring Rolls. It lacked flavor.
O02106,27-08-2024,17:15,C0242,Arahan Mujawar,R62,Dal Makhani,Vegetarian,5,? 340.00," ? 1,700.00 ", ? 269.00 ,? 355.00,"It was an okay Dal Makhani, but I've had better."
O02107,27-08-2024,16:15,C0025,Aasifa Khan,R25,Spring Rolls,Starter,3,? 220.00, ? 660.00 , ? 164.00 ,? 168.00,"The Spring Rolls was decent, but nothing special."
O02108,27-08-2024,21:00,C0273,Aasin Mujawar,R163,Corn & Cheese Sandwich,Snacks,5,? 90.00, ? 450.00 , ? 66.00 ,? 120.00,The Corn & Cheese Sandwich was fine.
O02109,28-08-2024,12:45,C0286,Sher Malik,R21,Chicken Fried Rice,Rice & Noodles,2,? 240.00, ? 480.00 , ? 182.00 ,? 116.00,The Chicken Fried Rice was not what I expected.
O02110,28-08-2024,13:00,C0230,Arman Azam,R72,Chicken Spring Rolls,Starter,2,? 260.00, ? 520.00 , ? 189.00 ,? 142.00,"The Chicken Spring Rolls was decent, but nothing special."
O02111,28-08-2024,11:15,C0091,Aasin Nadaf,R56,Tandoori Chicken,Non-Veg Main,2,? 460.00, ? 920.00 , ? 366.00 ,? 188.00,The Tandoori Chicken was the highlight of our meal. Absolutely delicious!
O02112,28-08-2024,18:45,C0292,Arahan Taimoor,R26,Pasta Alfredo,Continental,2,? 320.00, ? 640.00 , ? 249.00 ,? 142.00,Great food! The Pasta Alfredo was delicious and well-prepared.
O02113,28-08-2024,20:15,C0106,Aasin Mujawar,R112,Non-Veg Thali,Meal Combo,1,? 440.00, ? 440.00 , ? 322.00 ,? 118.00,The Non-Veg Thali could have been better.
O02114,28-08-2024,21:45,C0198,Danish Faruqi,R20,Veg Fried Rice,Rice & Noodles,1,? 200.00, ? 200.00 , ? 145.00 ,? 55.00,A satisfying meal. The Veg Fried Rice was a good choice.
O02115,28-08-2024,11:45,C0206,Aariz Faruqi,R74,Chili Chicken,Starter,3,? 340.00," ? 1,020.00 ", ? 250.00 ,? 270.00,The Chili Chicken was simply delicious and fresh. Highly recommended!
O02116,29-08-2024,22:45,C0107,Aasifa Faruqi,R20,Veg Fried Rice,Rice & Noodles,2,? 200.00, ? 400.00 , ? 145.00 ,? 110.00,The Veg Fried Rice was excellent. Really enjoyed the meal.
O02117,29-08-2024,11:15,C0256,Arman Faruqi,R13,Gulab Jamun,Dessert,4,? 150.00, ? 600.00 , ? 117.00 ,? 132.00,Great food! The Gulab Jamun was delicious and well-prepared.
O02118,29-08-2024,22:00,C0297,Wahaj Ali,R52,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,Loved the Bhindi Masala! It was a delightful and well-prepared vegetarian meal.
O02119,29-08-2024,13:30,C0271,Aasiya Mujawar,R56,Tandoori Chicken,Non-Veg Main,1,? 460.00, ? 460.00 , ? 366.00 ,? 94.00,Felt that the Tandoori Chicken was overpriced for its quality.
O02120,29-08-2024,10:30,C0161,Isharat Momin,R155,Tuna Melt Sandwich,Snacks,2,? 140.00, ? 280.00 , ? 100.00 ,? 80.00,Great food! The Tuna Melt Sandwich was delicious and well-prepared.
O02121,29-08-2024,18:30,C0126,Aakib Momin,R63,Prawn Masala,Non-Veg Main,4,? 460.00," ? 1,840.00 ", ? 326.00 ,? 536.00,The Prawn Masala was the highlight of our meal. Absolutely delicious!
O02122,29-08-2024,21:45,C0164,Aakib Malik,R157,Peri Peri Chicken Wings,Snacks,3,? 180.00, ? 540.00 , ? 135.00 ,? 135.00,The Peri Peri Chicken Wings was fine.
O02123,29-08-2024,14:45,C0245,Wahaj Taimoor,R110,Seekh Kebab,Starter,3,? 400.00," ? 1,200.00 ", ? 282.00 ,? 354.00,The Seekh Kebab was cold when it arrived at our table.
O02124,29-08-2024,21:15,C0068,Abdul Rahim Shaikh,R30,Shahi Paneer,Vegetarian,5,? 400.00," ? 2,000.00 ", ? 281.00 ,? 595.00,I found the Shahi Paneer to be a bit watery.
O02125,29-08-2024,17:30,C0196,Arman Taimoor,R8,Paneer Butter Masala,Vegetarian,4,? 380.00," ? 1,520.00 ", ? 298.00 ,? 328.00,The Paneer Butter Masala is a great choice for vegetarians. Hearty and full of flavor.
O02126,29-08-2024,19:15,C0108,Arman Azam,R29,Greek Salad,Salad,3,? 260.00, ? 780.00 , ? 197.00 ,? 189.00,The Greek Salad was excellent. Really enjoyed the meal.
O02127,29-08-2024,13:30,C0072,Kaif Taimoor,R60,Egg Biryani,Rice & Noodles,5,? 340.00," ? 1,700.00 ", ? 268.00 ,? 360.00,Great food! The Egg Biryani was delicious and well-prepared.
O02128,29-08-2024,12:15,C0159,Arman Taimoor,R64,Crab Curry,Non-Veg Main,1,? 520.00, ? 520.00 , ? 374.00 ,? 146.00,The Crab Curry was satisfactory.
O02129,29-08-2024,17:45,C0253,Kaif Sayyad,R150,Aloo Parantha,Breads,1,? 80.00, ? 80.00 , ? 63.00 ,? 17.00,I was not a fan of the Aloo Parantha.
O02130,30-08-2024,14:00,C0122,Aakib Nadaf,R150,Aloo Parantha,Breads,5,? 80.00, ? 400.00 , ? 63.00 ,? 85.00,The Aloo Parantha was excellent. Really enjoyed the meal.
O02131,30-08-2024,22:00,C0312,Danish Khan,R29,Greek Salad,Salad,5,? 260.00," ? 1,300.00 ", ? 197.00 ,? 315.00,A satisfying meal. The Greek Salad was a good choice.
O02132,30-08-2024,16:45,C0197,Arahan Ali,R86,Chicken Momos,Starter,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,"The Chicken Momos was decent, but nothing special."
O02133,30-08-2024,10:00,C0109,Aman Mujawar,R110,Seekh Kebab,Starter,4,? 400.00," ? 1,600.00 ", ? 282.00 ,? 472.00,Absolutely loved the Seekh Kebab! It was the perfect appetizer to get us started.
O02134,30-08-2024,20:00,C0313,Aakib Shikalkar,R138,Veggie Sub,Sandwiches,2,? 150.00, ? 300.00 , ? 105.00 ,? 90.00,A satisfying meal. The Veggie Sub was a good choice.
O02135,30-08-2024,10:30,C0170,Sher Shikalkar,R89,Fried Momos (Chicken),Starter,5,? 240.00," ? 1,200.00 ", ? 176.00 ,? 320.00,The Fried Momos (Chicken) was cold when it arrived at our table.
O02136,30-08-2024,12:15,C0212,Shahrukh Mujawar,R86,Chicken Momos,Starter,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,The Chicken Momos was simply delicious and fresh. Highly recommended!
O02137,30-08-2024,15:45,C0006,Imran Taimoor,R16,Ice Cream Sundae,Dessert,4,? 200.00, ? 800.00 , ? 143.00 ,? 228.00,A satisfying meal. The Ice Cream Sundae was a good choice.
O02138,30-08-2024,20:45,C0174,Anis Malik,R46,Onion Uttapam,Vegetarian,1,? 160.00, ? 160.00 , ? 112.00 ,? 48.00,The Onion Uttapam is a great choice for vegetarians. Hearty and full of flavor.
O02139,31-08-2024,20:30,C0265,Aasin Ali,R165,Paneer Tandoori Wrap,Snacks,1,? 120.00, ? 120.00 , ? 94.00 ,? 26.00,The Paneer Tandoori Wrap was excellent. Really enjoyed the meal.
O02140,31-08-2024,12:45,C0319,Sultan Raes,R85,Veg Momos,Starter,4,? 180.00, ? 720.00 , ? 138.00 ,? 168.00,Absolutely loved the Veg Momos! It was the perfect appetizer to get us started.
O02141,31-08-2024,14:00,C0217,Nikhat Mujawar,R1,Tomato Soup,Starter,2,? 180.00, ? 360.00 , ? 132.00 ,? 96.00,The Tomato Soup was okay. It was a standard appetizer.
O02142,31-08-2024,19:00,C0017,Wahaj Taimoor,R163,Corn & Cheese Sandwich,Snacks,1,? 90.00, ? 90.00 , ? 66.00 ,? 24.00,Great food! The Corn & Cheese Sandwich was delicious and well-prepared.
O02143,31-08-2024,22:15,C0097,Isharat Taimoor,R74,Chili Chicken,Starter,2,? 340.00, ? 680.00 , ? 250.00 ,? 180.00,The Chili Chicken was cold when it arrived at our table.
O02144,31-08-2024,10:30,C0238,Aakib Malik,R76,Schezwan Chicken Fried Rice,Rice & Noodles,3,? 280.00, ? 840.00 , ? 211.00 ,? 207.00,The Schezwan Chicken Fried Rice was excellent. Really enjoyed the meal.
O02145,31-08-2024,12:15,C0266,Aasifa Sayyad,R18,Veg Hakka Noodles,Rice & Noodles,1,? 220.00, ? 220.00 , ? 165.00 ,? 55.00,Great food! The Veg Hakka Noodles was delicious and well-prepared.
O02146,31-08-2024,21:00,C0177,Sultan Ali,R111,Veg Thali,Meal Combo,4,? 360.00," ? 1,440.00 ", ? 263.00 ,? 388.00,I was not a fan of the Veg Thali.
O02147,31-08-2024,19:15,C0079,Shahrukh Faruqi,R136,Chicken Kathi Roll,Street Food,4,? 160.00, ? 640.00 , ? 112.00 ,? 192.00,The Chicken Kathi Roll was excellent. Really enjoyed the meal.
O02148,31-08-2024,15:45,C0234,Moh Saad Faruqi,R50,Kadai Paneer,Vegetarian,5,? 360.00," ? 1,800.00 ", ? 275.00 ,? 425.00,I found the Kadai Paneer to be a bit watery.
O02149,31-08-2024,22:30,C0097,Isharat Taimoor,R59,Veg Pulao,Rice & Noodles,2,? 240.00, ? 480.00 , ? 190.00 ,? 100.00,A satisfying meal. The Veg Pulao was a good choice.
O02150,31-08-2024,18:15,C0163,Shamsher Shikalkar,R8,Paneer Butter Masala,Vegetarian,2,? 380.00, ? 760.00 , ? 298.00 ,? 164.00,The Paneer Butter Masala was bland and needed more seasoning.
O02151,31-08-2024,15:45,C0049,Aman Khan,R40,Mutton Biryani,Rice & Noodles,3,? 480.00," ? 1,440.00 ", ? 340.00 ,? 420.00,The Mutton Biryani met my expectations.
O02152,31-08-2024,21:15,C0201,Sher Sayyad,R136,Chicken Kathi Roll,Street Food,5,? 160.00, ? 800.00 , ? 112.00 ,? 240.00,Great food! The Chicken Kathi Roll was delicious and well-prepared.
O02153,01-09-2024,13:15,C0284,Sher Shaikh,R11,Margherita Pizza,Pizza,2,? 330.00, ? 660.00 , ? 231.00 ,? 198.00,It was an average Margherita Pizza.
O02154,01-09-2024,12:15,C0313,Aakib Shikalkar,R168,Avocado Toast,Breakfast,5,? 150.00, ? 750.00 , ? 111.00 ,? 195.00,I was not a fan of the Avocado Toast.
O02155,01-09-2024,15:00,C0101,Aariz Malik,R103,Fish Curry (Goan),Main Course,3,? 380.00," ? 1,140.00 ", ? 289.00 ,? 273.00,The Fish Curry (Goan) was not what I expected.
O02156,01-09-2024,13:45,C0126,Aakib Momin,R55,Jeera Rice,Rice & Noodles,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,A satisfying meal. The Jeera Rice was a good choice.
O02157,01-09-2024,18:45,C0226,Aman Taimoor,R52,Bhindi Masala,Vegetarian,4,? 240.00, ? 960.00 , ? 175.00 ,? 260.00,The vegetables in the Bhindi Masala seemed overcooked.
O02158,01-09-2024,21:15,C0220,Rihan Mujawar,R61,Vegetable Korma,Vegetarian,4,? 320.00," ? 1,280.00 ", ? 243.00 ,? 308.00,A wholesome and delicious Vegetable Korma. The vegetables were so fresh!
O02159,01-09-2024,19:45,C0226,Aman Taimoor,R35,Rajma Chawal,Vegetarian,4,? 300.00," ? 1,200.00 ", ? 238.00 ,? 248.00,The Rajma Chawal was a decent vegetarian option.
O02160,01-09-2024,10:45,C0287,Nikhat Shaikh,R168,Avocado Toast,Breakfast,5,? 150.00, ? 750.00 , ? 111.00 ,? 195.00,Great food! The Avocado Toast was delicious and well-prepared.
O02161,01-09-2024,11:30,C0287,Nikhat Shaikh,R72,Chicken Spring Rolls,Starter,3,? 260.00, ? 780.00 , ? 189.00 ,? 213.00,The Chicken Spring Rolls was simply delicious and fresh. Highly recommended!
O02162,01-09-2024,11:45,C0045,Arman Shaikh,R4,Chicken Biryani,Rice Meal,3,? 440.00," ? 1,320.00 ", ? 334.00 ,? 318.00,Great food! The Chicken Biryani was delicious and well-prepared.
O02163,01-09-2024,14:15,C0275,Arman Khan,R33,Fish Curry,Non-Veg Main,1,? 400.00, ? 400.00 , ? 286.00 ,? 114.00,The Fish Curry was satisfactory.
O02164,01-09-2024,15:00,C0246,Aariz Raes,R21,Chicken Fried Rice,Rice & Noodles,4,? 240.00, ? 960.00 , ? 182.00 ,? 232.00,Great food! The Chicken Fried Rice was delicious and well-prepared.
O02165,01-09-2024,16:15,C0009,Shamsher Khan,R60,Egg Biryani,Rice & Noodles,1,? 340.00, ? 340.00 , ? 268.00 ,? 72.00,The Egg Biryani met my expectations.
O02166,02-09-2024,19:15,C0298,Aasin Malik,R100,Biryani (Veg),Rice,4,? 320.00," ? 1,280.00 ", ? 251.00 ,? 276.00,The Biryani (Veg) was excellent. Really enjoyed the meal.
O02167,02-09-2024,21:15,C0241,Shamsher Faruqi,R19,Chicken Hakka Noodles,Rice & Noodles,4,? 260.00," ? 1,040.00 ", ? 193.00 ,? 268.00,Great food! The Chicken Hakka Noodles was delicious and well-prepared.
O02168,02-09-2024,16:00,C0099,Aariz Faruqi,R133,Club Sandwich,Sandwiches,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,Great food! The Club Sandwich was delicious and well-prepared.
O02169,02-09-2024,16:45,C0296,Aariz Sayyad,R46,Onion Uttapam,Vegetarian,3,? 160.00, ? 480.00 , ? 112.00 ,? 144.00,"It was an okay Onion Uttapam, but I've had better."
O02170,02-09-2024,19:45,C0002,Dua Khan,R1,Tomato Soup,Starter,5,? 180.00, ? 900.00 , ? 132.00 ,? 240.00,The Tomato Soup was simply delicious and fresh. Highly recommended!
O02171,02-09-2024,21:30,C0057,Arman Azam,R45,Medu Vada,Vegetarian,5,? 150.00, ? 750.00 , ? 112.00 ,? 190.00,The Medu Vada was a decent vegetarian option.
O02172,02-09-2024,17:15,C0169,Anis Taimoor,R23,Chicken Tikka,Starter,1,? 320.00, ? 320.00 , ? 233.00 ,? 87.00,The Chicken Tikka was simply delicious and fresh. Highly recommended!
O02173,02-09-2024,11:00,C0257,Aman Nadaf,R17,French Fries,Starter,2,? 120.00, ? 240.00 , ? 87.00 ,? 66.00,Wasn't very impressed with the French Fries. It lacked flavor.
O02174,02-09-2024,18:45,C0128,Moh Saad Shikalkar,R120,Pani Puri,Snack,2,? 100.00, ? 200.00 , ? 74.00 ,? 52.00,A satisfying meal. The Pani Puri was a good choice.
O02175,02-09-2024,15:45,C0226,Aman Taimoor,R89,Fried Momos (Chicken),Starter,5,? 240.00," ? 1,200.00 ", ? 176.00 ,? 320.00,The Fried Momos (Chicken) was a fantastic start to our meal! Perfectly crispy.
O02176,03-09-2024,17:30,C0111,Moh Saad Raes,R35,Rajma Chawal,Vegetarian,5,? 300.00," ? 1,500.00 ", ? 238.00 ,? 310.00,A wholesome and delicious Rajma Chawal. The vegetables were so fresh!
O02177,03-09-2024,14:00,C0089,Aasin Shaikh,R154,Egg Mayo Sandwich,Snacks,3,? 85.00, ? 255.00 , ? 66.00 ,? 57.00,Great food! The Egg Mayo Sandwich was delicious and well-prepared.
O02178,03-09-2024,10:15,C0121,Rihan Mujawar,R83,Veg Clear Soup,Starter,2,? 120.00, ? 240.00 , ? 84.00 ,? 72.00,Wasn't very impressed with the Veg Clear Soup. It lacked flavor.
O02179,03-09-2024,19:45,C0110,Danish Momin,R154,Egg Mayo Sandwich,Snacks,3,? 85.00, ? 255.00 , ? 66.00 ,? 57.00,I was not a fan of the Egg Mayo Sandwich.
O02180,03-09-2024,22:45,C0066,Abdul Rahim Mujawar,R48,Egg Curry,Non-Veg Main,5,? 280.00," ? 1,400.00 ", ? 203.00 ,? 385.00,The Egg Curry was too spicy for me to handle.
O02181,03-09-2024,17:45,C0004,Ayeza Ali,R157,Peri Peri Chicken Wings,Snacks,5,? 180.00, ? 900.00 , ? 135.00 ,? 225.00,A satisfying meal. The Peri Peri Chicken Wings was a good choice.
O02182,03-09-2024,12:00,C0004,Ayeza Ali,R149,Paneer Parantha,Breads,4,? 90.00, ? 360.00 , ? 64.00 ,? 104.00,The Paneer Parantha was fine.
O02183,03-09-2024,17:00,C0330,Kaif Momin,R89,Fried Momos (Chicken),Starter,4,? 240.00, ? 960.00 , ? 176.00 ,? 256.00,The Fried Momos (Chicken) was a fantastic start to our meal! Perfectly crispy.
O02184,03-09-2024,21:15,C0278,Sultan Shikalkar,R24,Samosa,Starter,5,? 100.00, ? 500.00 , ? 73.00 ,? 135.00,The Samosa was a bit too oily for my liking.
O02185,03-09-2024,11:15,C0307,Aasiya Mujawar,R161,Grilled Veg Panini,Snacks,2,? 140.00, ? 280.00 , ? 99.00 ,? 82.00,Great food! The Grilled Veg Panini was delicious and well-prepared.
O02186,03-09-2024,12:00,C0206,Aariz Faruqi,R83,Veg Clear Soup,Starter,3,? 120.00, ? 360.00 , ? 84.00 ,? 108.00,The Veg Clear Soup was a fantastic start to our meal! Perfectly crispy.
O02187,03-09-2024,12:00,C0175,Aasiya Momin,R110,Seekh Kebab,Starter,4,? 400.00," ? 1,600.00 ", ? 282.00 ,? 472.00,Wasn't very impressed with the Seekh Kebab. It lacked flavor.
O02188,03-09-2024,12:45,C0172,Ayeza Shaikh,R26,Pasta Alfredo,Continental,5,? 320.00," ? 1,600.00 ", ? 249.00 ,? 355.00,A satisfying meal. The Pasta Alfredo was a good choice.
O02189,04-09-2024,14:45,C0108,Arman Azam,R152,Chicken Kathi Roll,Snacks,4,? 120.00, ? 480.00 , ? 91.00 ,? 116.00,The Chicken Kathi Roll was fine.
O02190,04-09-2024,17:30,C0323,Wahaj Ali,R2,Mushroom Soup,Starter,4,? 200.00, ? 800.00 , ? 159.00 ,? 164.00,The Mushroom Soup was simply delicious and fresh. Highly recommended!
O02191,04-09-2024,10:15,C0052,Shahrukh Sayyad,R157,Peri Peri Chicken Wings,Snacks,1,? 180.00, ? 180.00 , ? 135.00 ,? 45.00,Great food! The Peri Peri Chicken Wings was delicious and well-prepared.
O02192,04-09-2024,13:45,C0225,Arman Faruqi,R144,Paneer Shawarma,Street Food,2,? 150.00, ? 300.00 , ? 111.00 ,? 78.00,The Paneer Shawarma was excellent. Really enjoyed the meal.
O02193,04-09-2024,20:00,C0283,Shahrukh Sayyad,R38,Biryani Veg,Rice & Noodles,4,? 320.00," ? 1,280.00 ", ? 233.00 ,? 348.00,The Biryani Veg was not what I expected.
O02194,04-09-2024,22:45,C0254,Sultan Ali,R160,Chicken Caesar Wrap,Snacks,2,? 150.00, ? 300.00 , ? 109.00 ,? 82.00,I was not a fan of the Chicken Caesar Wrap.
O02195,04-09-2024,14:00,C0129,Sher Taimoor,R44,Vada Sambar,Vegetarian,5,? 170.00, ? 850.00 , ? 121.00 ,? 245.00,Loved the Vada Sambar! It was a delightful and well-prepared vegetarian meal.
O02196,04-09-2024,16:00,C0305,Aasin Faruqi,R142,Paneer Burger,Fast Food,3,? 140.00, ? 420.00 , ? 110.00 ,? 90.00,I was not a fan of the Paneer Burger.
O02197,04-09-2024,19:15,C0205,Rihan Taimoor,R50,Kadai Paneer,Vegetarian,3,? 360.00," ? 1,080.00 ", ? 275.00 ,? 255.00,Loved the Kadai Paneer! It was a delightful and well-prepared vegetarian meal.
O02198,04-09-2024,15:45,C0176,Abdul Rahim Shikalkar,R163,Corn & Cheese Sandwich,Snacks,4,? 90.00, ? 360.00 , ? 66.00 ,? 96.00,The Corn & Cheese Sandwich was not what I expected.
O02199,04-09-2024,18:15,C0198,Danish Faruqi,R56,Tandoori Chicken,Non-Veg Main,4,? 460.00," ? 1,840.00 ", ? 366.00 ,? 376.00,Felt that the Tandoori Chicken was overpriced for its quality.
O02200,04-09-2024,15:00,C0221,Arman Mujawar,R76,Schezwan Chicken Fried Rice,Rice & Noodles,4,? 280.00," ? 1,120.00 ", ? 211.00 ,? 276.00,The Schezwan Chicken Fried Rice was excellent. Really enjoyed the meal.
O02201,05-09-2024,14:45,C0239,Arman Momin,R57,Chicken Tikka Masala,Non-Veg Main,4,? 480.00," ? 1,920.00 ", ? 373.00 ,? 428.00,The Chicken Tikka Masala was cooked to perfection. The spices were spot on!
O02202,05-09-2024,14:00,C0116,Arman Khan,R37,Pav Bhaji,Vegetarian,2,? 220.00, ? 440.00 , ? 171.00 ,? 98.00,A wholesome and delicious Pav Bhaji. The vegetables were so fresh!
O02203,05-09-2024,17:30,C0078,Arahan Shaikh,R15,Tiramisu,Dessert,1,? 280.00, ? 280.00 , ? 201.00 ,? 79.00,Great food! The Tiramisu was delicious and well-prepared.
O02204,05-09-2024,10:15,C0014,Arman Faruqi,R163,Corn & Cheese Sandwich,Snacks,5,? 90.00, ? 450.00 , ? 66.00 ,? 120.00,The Corn & Cheese Sandwich met my expectations.
O02205,05-09-2024,15:15,C0154,Aasin Shikalkar,R149,Paneer Parantha,Breads,4,? 90.00, ? 360.00 , ? 64.00 ,? 104.00,The Paneer Parantha was not what I expected.
O02206,05-09-2024,11:45,C0114,Imran Faruqi,R63,Prawn Masala,Non-Veg Main,4,? 460.00," ? 1,840.00 ", ? 326.00 ,? 536.00,The Prawn Masala was the highlight of our meal. Absolutely delicious!
O02207,05-09-2024,14:45,C0049,Aman Khan,R165,Paneer Tandoori Wrap,Snacks,4,? 120.00, ? 480.00 , ? 94.00 ,? 104.00,Great food! The Paneer Tandoori Wrap was delicious and well-prepared.
