,Unnamed: 0,OrderID,OrderDate,OrderTime,CustomerID,CustomerName,DishID,DishName,Category,Quantity,Price,Revenue,CostPrice,Profit,Feedback
2346,2346,O02347,18-09-2024,19:45,C0135,Danish Azam,36,Pav Bhaji,Vegetarian,2,? 220.00, ? 440.00 , ? 171.00 ,? 98.00,Loved the Pav Bhaji! It was a delightful and well-prepared vegetarian meal.
2347,2347,O02348,18-09-2024,16:15,C0162,Shamsher Mujawar,33,Dal Tadka,Vegetarian,3,? 260.00, ? 780.00 , ? 183.00 ,? 231.00,Loved the Dal Tadka! It was a delightful and well-prepared vegetarian meal.
2348,2348,O02349,18-09-2024,13:15,C0216,Sultan Khan,104,Chicken Frankie,Street Food,3,? 150.00, ? 450.00 , ? 112.00 ,? 114.00,A satisfying meal. The Chicken Frankie was a good choice.
2349,2349,O02350,18-09-2024,11:15,C0329,Wahaj Sayyad,31,Mutton Rogan Josh,Non-Veg Main,1,? 520.00, ? 520.00 , ? 395.00 ,? 125.00,A truly authentic and flavorful Mutton Rogan Josh. It was very satisfying.
2350,2350,O02351,18-09-2024,10:30,C0250,Isharat Azam,121,Cheese Garlic Bread,Breads,5,? 110.00, ? 550.00 , ? 85.00 ,? 125.00,I was not a fan of the Cheese Garlic Bread.
2351,2351,O02352,18-09-2024,19:30,C0254,Sultan Ali,31,Mutton Rogan Josh,Non-Veg Main,1,? 520.00, ? 520.00 , ? 395.00 ,? 125.00,The Mutton Rogan Josh was the highlight of our meal. Absolutely delicious!
2352,2352,O02353,18-09-2024,14:45,C0121,Rihan Mujawar,112,Paneer Parantha,Breads,1,? 90.00, ? 90.00 , ? 64.00 ,? 26.00,The Paneer Parantha was excellent. Really enjoyed the meal.
2353,2353,O02354,18-09-2024,21:15,C0032,Ayeza Mujawar,72,Sweet Corn Soup (Chicken),Starter,4,? 180.00, ? 720.00 , ? 129.00 ,? 204.00,The Sweet Corn Soup (Chicken) was a fantastic start to our meal! Perfectly crispy.
2354,2354,O02355,19-09-2024,16:15,C0242,Arahan Mujawar,105,Paneer Burger,Fast Food,3,? 140.00, ? 420.00 , ? 110.00 ,? 90.00,The Paneer Burger was excellent. Really enjoyed the meal.
2355,2355,O02356,19-09-2024,19:30,C0082,Isharat Nadaf,102,Chicken Sub,Sandwiches,4,? 180.00, ? 720.00 , ? 137.00 ,? 172.00,The Chicken Sub could have been better.
2356,2356,O02357,19-09-2024,16:15,C0297,Wahaj Ali,50,Jeera Rice,Rice & Noodles,4,? 180.00, ? 720.00 , ? 129.00 ,? 204.00,The Jeera Rice was excellent. Really enjoyed the meal.
2357,2357,O02358,19-09-2024,15:30,C0021,Moh Saad Shaikh,53,Veg Pulao,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 190.00 ,? 250.00,The Veg Pulao was excellent. Really enjoyed the meal.
2358,2358,O02359,19-09-2024,14:15,C0099,Aariz Faruqi,36,Pav Bhaji,Vegetarian,1,? 220.00, ? 220.00 , ? 171.00 ,? 49.00,I found the Pav Bhaji to be a bit watery.
2359,2359,O02360,19-09-2024,18:45,C0137,Aman Raes,42,Medu Vada,Vegetarian,3,? 150.00, ? 450.00 , ? 112.00 ,? 114.00,A wholesome and delicious Medu Vada. The vegetables were so fresh!
2360,2360,O02361,19-09-2024,16:30,C0055,Sultan Momin,131,Avocado Toast,Breakfast,4,? 150.00, ? 600.00 , ? 111.00 ,? 156.00,The Avocado Toast was excellent. Really enjoyed the meal.
2361,2361,O02362,19-09-2024,21:30,C0222,Arman Ali,19,Chicken Hakka Noodles,Rice & Noodles,2,? 260.00, ? 520.00 , ? 193.00 ,? 134.00,The Chicken Hakka Noodles was excellent. Really enjoyed the meal.
2362,2362,O02363,19-09-2024,22:15,C0050,Dua Sayyad,76,Chicken Momos,Starter,5,? 220.00," ? 1,100.00 ", ? 170.00 ,? 250.00,The Chicken Momos was a fantastic start to our meal! Perfectly crispy.
2363,2363,O02364,19-09-2024,20:30,C0080,Sher Khan,17,French Fries,Starter,4,? 120.00, ? 480.00 , ? 87.00 ,? 132.00,The French Fries was a bit too oily for my liking.
2364,2364,O02365,19-09-2024,12:00,C0287,Nikhat Shaikh,102,Chicken Sub,Sandwiches,5,? 180.00, ? 900.00 , ? 137.00 ,? 215.00,A satisfying meal. The Chicken Sub was a good choice.
2365,2365,O02366,19-09-2024,20:00,C0020,Rihan Shikalkar,74,Chicken Clear Soup,Starter,2,? 160.00, ? 320.00 , ? 125.00 ,? 70.00,The Chicken Clear Soup was simply delicious and fresh. Highly recommended!
2366,2366,O02367,19-09-2024,21:45,C0245,Wahaj Taimoor,13,Gulab Jamun,Dessert,1,? 150.00, ? 150.00 , ? 117.00 ,? 33.00,It was an average Gulab Jamun.
2367,2367,O02368,19-09-2024,17:45,C0301,Sher Taimoor,61,Veg Spring Rolls,Starter,4,? 220.00, ? 880.00 , ? 162.00 ,? 232.00,Absolutely loved the Veg Spring Rolls! It was the perfect appetizer to get us started.
2368,2368,O02369,19-09-2024,16:30,C0069,Aasin Khan,97,Grilled Cheese Sandwich,Sandwiches,3,? 120.00, ? 360.00 , ? 90.00 ,? 90.00,Great food! The Grilled Cheese Sandwich was delicious and well-prepared.
2369,2369,O02370,20-09-2024,14:00,C0120,Ayeza Taimoor,56,Dal Makhani,Vegetarian,2,? 340.00, ? 680.00 , ? 269.00 ,? 142.00,The Dal Makhani was bland and needed more seasoning.
2370,2370,O02371,20-09-2024,17:15,C0262,Nikhat Faruqi,109,Cheese Sandwich,Sandwiches,2,? 100.00, ? 200.00 , ? 72.00 ,? 56.00,A satisfying meal. The Cheese Sandwich was a good choice.
2371,2371,O02372,20-09-2024,17:00,C0200,Aariz Taimoor,97,Grilled Cheese Sandwich,Sandwiches,3,? 120.00, ? 360.00 , ? 90.00 ,? 90.00,I was not a fan of the Grilled Cheese Sandwich.
2372,2372,O02373,20-09-2024,10:30,C0324,Aasifa Faruqi,47,Bhindi Masala,Vegetarian,3,? 240.00, ? 720.00 , ? 175.00 ,? 195.00,The Bhindi Masala is a great choice for vegetarians. Hearty and full of flavor.
2373,2373,O02374,20-09-2024,12:00,C0294,Isharat Sayyad,111,Egg Sandwich,Sandwiches,5,? 110.00, ? 550.00 , ? 80.00 ,? 150.00,Great food! The Egg Sandwich was delicious and well-prepared.
2374,2374,O02375,20-09-2024,14:30,C0174,Anis Malik,121,Cheese Garlic Bread,Breads,3,? 110.00, ? 330.00 , ? 85.00 ,? 75.00,The Cheese Garlic Bread met my expectations.
2375,2375,O02376,20-09-2024,12:15,C0217,Nikhat Mujawar,116,Paneer Bhurji Sandwich,Snacks,4,? 75.00, ? 300.00 , ? 59.00 ,? 64.00,A satisfying meal. The Paneer Bhurji Sandwich was a good choice.
2376,2376,O02377,20-09-2024,14:15,C0097,Isharat Taimoor,74,Chicken Clear Soup,Starter,5,? 160.00, ? 800.00 , ? 125.00 ,? 175.00,The Chicken Clear Soup was simply delicious and fresh. Highly recommended!
2377,2377,O02378,20-09-2024,17:15,C0147,Danish Khan,111,Egg Sandwich,Sandwiches,3,? 110.00, ? 330.00 , ? 80.00 ,? 90.00,Great food! The Egg Sandwich was delicious and well-prepared.
2378,2378,O02379,20-09-2024,16:00,C0152,Dua Sayyad,15,Tiramisu,Dessert,1,? 280.00, ? 280.00 , ? 201.00 ,? 79.00,Great food! The Tiramisu was delicious and well-prepared.
2379,2379,O02380,20-09-2024,19:30,C0244,Arahan Raes,101,Veggie Sub,Sandwiches,4,? 150.00, ? 600.00 , ? 105.00 ,? 180.00,The Veggie Sub met my expectations.
2380,2380,O02381,20-09-2024,19:15,C0295,Sultan Taimoor,101,Veggie Sub,Sandwiches,5,? 150.00, ? 750.00 , ? 105.00 ,? 225.00,The Veggie Sub was fine.
2381,2381,O02382,20-09-2024,10:15,C0327,Abdul Rahim Mujawar,86,Non-Veg Thali,Meal Combo,1,? 440.00, ? 440.00 , ? 322.00 ,? 118.00,A satisfying meal. The Non-Veg Thali was a good choice.
2382,2382,O02383,20-09-2024,12:45,C0077,Shahrukh Momin,15,Tiramisu,Dessert,5,? 280.00," ? 1,400.00 ", ? 201.00 ,? 395.00,The Tiramisu met my expectations.
2383,2383,O02384,20-09-2024,21:45,C0318,Shahrukh Ali,125,BBQ Chicken Pizza Sandwich,Snacks,5,? 160.00, ? 800.00 , ? 115.00 ,? 225.00,A satisfying meal. The BBQ Chicken Pizza Sandwich was a good choice.
2384,2384,O02385,20-09-2024,13:45,C0186,Aariz Khan,15,Tiramisu,Dessert,4,? 280.00," ? 1,120.00 ", ? 201.00 ,? 316.00,Great food! The Tiramisu was delicious and well-prepared.
2385,2385,O02386,21-09-2024,18:00,C0050,Dua Sayyad,32,Fish Curry,Non-Veg Main,5,? 400.00," ? 2,000.00 ", ? 286.00 ,? 570.00,The Fish Curry was cooked to perfection. The spices were spot on!
2386,2386,O02387,21-09-2024,10:30,C0142,Abdul Rahim Nadaf,86,Non-Veg Thali,Meal Combo,5,? 440.00," ? 2,200.00 ", ? 322.00 ,? 590.00,The Non-Veg Thali was not what I expected.
2387,2387,O02388,21-09-2024,12:00,C0093,Aakib Raes,89,Misal Pav,Snack,4,? 160.00, ? 640.00 , ? 126.00 ,? 136.00,A satisfying meal. The Misal Pav was a good choice.
2388,2388,O02389,21-09-2024,20:45,C0007,Aman Taimoor,128,Paneer Tandoori Wrap,Snacks,4,? 120.00, ? 480.00 , ? 94.00 ,? 104.00,A satisfying meal. The Paneer Tandoori Wrap was a good choice.
2389,2389,O02390,21-09-2024,21:30,C0085,Aasifa Azam,38,Mutton Biryani,Rice Meal,4,? 490.00," ? 1,960.00 ", ? 350.00 ,? 560.00,It was an average Mutton Biryani.
2390,2390,O02391,21-09-2024,14:45,C0092,Sultan Shaikh,126,Corn & Cheese Sandwich,Snacks,4,? 90.00, ? 360.00 , ? 66.00 ,? 96.00,The Corn & Cheese Sandwich was excellent. Really enjoyed the meal.
2391,2391,O02392,21-09-2024,16:00,C0216,Sultan Khan,50,Jeera Rice,Rice & Noodles,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,A satisfying meal. The Jeera Rice was a good choice.
2392,2392,O02393,22-09-2024,19:45,C0015,Kaif Taimoor,113,Aloo Parantha,Breads,1,? 80.00, ? 80.00 , ? 63.00 ,? 17.00,A satisfying meal. The Aloo Parantha was a good choice.
2393,2393,O02394,22-09-2024,15:15,C0192,Danish Faruqi,46,Kadai Paneer,Vegetarian,1,? 360.00, ? 360.00 , ? 275.00 ,? 85.00,A wholesome and delicious Kadai Paneer. The vegetables were so fresh!
2394,2394,O02395,22-09-2024,15:15,C0181,Aman Khan,60,Chicken Manchurian,Starter,3,? 280.00, ? 840.00 , ? 205.00 ,? 225.00,Wasn't very impressed with the Chicken Manchurian. It lacked flavor.
2395,2395,O02396,22-09-2024,22:45,C0236,Aakib Khan,22,Paneer Tikka,Starter,1,? 280.00, ? 280.00 , ? 199.00 ,? 81.00,The Paneer Tikka was okay. It was a standard appetizer.
2396,2396,O02397,22-09-2024,13:30,C0064,Isharat Nadaf,104,Chicken Frankie,Street Food,1,? 150.00, ? 150.00 , ? 112.00 ,? 38.00,It was an average Chicken Frankie.
2397,2397,O02398,22-09-2024,15:15,C0245,Wahaj Taimoor,98,Paneer Kathi Roll,Street Food,4,? 140.00, ? 560.00 , ? 103.00 ,? 148.00,The Paneer Kathi Roll was fine.
2398,2398,O02399,22-09-2024,15:45,C0259,Nikhat Malik,72,Sweet Corn Soup (Chicken),Starter,2,? 180.00, ? 360.00 , ? 129.00 ,? 102.00,The Sweet Corn Soup (Chicken) was a fantastic start to our meal! Perfectly crispy.
2399,2399,O02400,22-09-2024,17:30,C0194,Isharat Momin,102,Chicken Sub,Sandwiches,2,? 180.00, ? 360.00 , ? 137.00 ,? 86.00,A satisfying meal. The Chicken Sub was a good choice.
2400,2400,O02401,22-09-2024,15:00,C0023,Shamsher Faruqi,2,Mushroom Soup,Starter,3,? 200.00, ? 600.00 , ? 159.00 ,? 123.00,The Mushroom Soup was a bit too oily for my liking.
2401,2401,O02402,22-09-2024,17:45,C0101,Aariz Malik,123,Chicken Caesar Wrap,Snacks,5,? 150.00, ? 750.00 , ? 109.00 ,? 205.00,The Chicken Caesar Wrap was not what I expected.
2402,2402,O02403,23-09-2024,17:30,C0139,Arman Khan,46,Kadai Paneer,Vegetarian,5,? 360.00," ? 1,800.00 ", ? 275.00 ,? 425.00,The Kadai Paneer is a great choice for vegetarians. Hearty and full of flavor.
2403,2403,O02404,23-09-2024,20:00,C0287,Nikhat Shaikh,113,Aloo Parantha,Breads,4,? 80.00, ? 320.00 , ? 63.00 ,? 68.00,Great food! The Aloo Parantha was delicious and well-prepared.
2404,2404,O02405,23-09-2024,21:00,C0188,Sher Raes,71,Sweet Corn Soup (Veg),Starter,4,? 140.00, ? 560.00 , ? 108.00 ,? 128.00,The Sweet Corn Soup (Veg) was a fantastic start to our meal! Perfectly crispy.
2405,2405,O02406,23-09-2024,10:00,C0185,Nikhat Shikalkar,6,Grilled Salmon,Ocean Meal,5,? 500.00," ? 2,500.00 ", ? 357.00 ,? 715.00,The Grilled Salmon was not what I expected.
2406,2406,O02407,23-09-2024,12:00,C0213,Aakib Ali,24,Samosa,Starter,3,? 100.00, ? 300.00 , ? 73.00 ,? 81.00,The Samosa was a fantastic start to our meal! Perfectly crispy.
2407,2407,O02408,23-09-2024,16:45,C0146,Sultan Sayyad,56,Dal Makhani,Vegetarian,3,? 340.00," ? 1,020.00 ", ? 269.00 ,? 213.00,"It was an okay Dal Makhani, but I've had better."
2408,2408,O02409,23-09-2024,11:45,C0285,Ayeza Raes,45,Egg Curry,Non-Veg Main,5,? 280.00," ? 1,400.00 ", ? 203.00 ,? 385.00,The Egg Curry was cooked to perfection. The spices were spot on!
2409,2409,O02410,24-09-2024,19:15,C0022,Aasiya Ali,89,Misal Pav,Snack,4,? 160.00, ? 640.00 , ? 126.00 ,? 136.00,A satisfying meal. The Misal Pav was a good choice.
2410,2410,O02411,24-09-2024,17:15,C0148,Aakib Momin,21,Chicken Fried Rice,Rice & Noodles,4,? 240.00, ? 960.00 , ? 182.00 ,? 232.00,A satisfying meal. The Chicken Fried Rice was a good choice.
2411,2411,O02412,24-09-2024,14:00,C0149,Aariz Nadaf,38,Mutton Biryani,Rice & Noodles,1,? 480.00, ? 480.00 , ? 340.00 ,? 140.00,I was not a fan of the Mutton Biryani.
2412,2412,O02413,24-09-2024,11:15,C0278,Sultan Shikalkar,103,Paneer Frankie,Street Food,2,? 130.00, ? 260.00 , ? 95.00 ,? 70.00,The Paneer Frankie met my expectations.
2413,2413,O02414,25-09-2024,15:30,C0104,Sultan Nadaf,112,Paneer Parantha,Breads,5,? 90.00, ? 450.00 , ? 64.00 ,? 130.00,Great food! The Paneer Parantha was delicious and well-prepared.
2414,2414,O02415,25-09-2024,11:00,C0224,Nikhat Mujawar,13,Gulab Jamun,Dessert,3,? 150.00, ? 450.00 , ? 117.00 ,? 99.00,The Gulab Jamun was fine.
2415,2415,O02416,25-09-2024,15:30,C0108,Arman Azam,112,Paneer Parantha,Breads,5,? 90.00, ? 450.00 , ? 64.00 ,? 130.00,Great food! The Paneer Parantha was delicious and well-prepared.
2416,2416,O02417,25-09-2024,10:45,C0229,Aasin Khan,69,Hot & Sour Soup (Veg),Starter,3,? 160.00, ? 480.00 , ? 113.00 ,? 141.00,Wasn't very impressed with the Hot & Sour Soup (Veg). It lacked flavor.
2417,2417,O02418,25-09-2024,12:30,C0011,Aasiya Ali,49,Aloo Gobi,Vegetarian,2,? 220.00, ? 440.00 , ? 166.00 ,? 108.00,Loved the Aloo Gobi! It was a delightful and well-prepared vegetarian meal.
2418,2418,O02419,25-09-2024,18:30,C0306,Arman Malik,77,Paneer Momos,Starter,3,? 200.00, ? 600.00 , ? 155.00 ,? 135.00,The Paneer Momos was okay. It was a standard appetizer.
2419,2419,O02420,25-09-2024,15:30,C0239,Arman Momin,68,Chicken Schezwan Noodles,Rice & Noodles,3,? 280.00, ? 840.00 , ? 218.00 ,? 186.00,The Chicken Schezwan Noodles met my expectations.
2420,2420,O02421,25-09-2024,12:00,C0251,Aakib Khan,80,Tandoori Momos,Starter,4,? 260.00," ? 1,040.00 ", ? 185.00 ,? 300.00,The Tandoori Momos was a fantastic start to our meal! Perfectly crispy.
2421,2421,O02422,25-09-2024,22:00,C0060,Nikhat Khan,91,Chana Masala,Main Course,5,? 260.00," ? 1,300.00 ", ? 185.00 ,? 375.00,Great food! The Chana Masala was delicious and well-prepared.
2422,2422,O02423,25-09-2024,16:30,C0040,Moh Saad Nadaf,72,Sweet Corn Soup (Chicken),Starter,5,? 180.00, ? 900.00 , ? 129.00 ,? 255.00,It was an average Sweet Corn Soup (Chicken).
2423,2423,O02424,26-09-2024,16:45,C0298,Aasin Malik,31,Mutton Rogan Josh,Non-Veg Main,2,? 520.00," ? 1,040.00 ", ? 395.00 ,? 250.00,A truly authentic and flavorful Mutton Rogan Josh. It was very satisfying.
2424,2424,O02425,26-09-2024,15:30,C0146,Sultan Sayyad,65,Schezwan Fried Rice,Rice & Noodles,4,? 220.00, ? 880.00 , ? 160.00 ,? 240.00,The Schezwan Fried Rice was excellent. Really enjoyed the meal.
2425,2425,O02426,26-09-2024,13:30,C0125,Danish Nadaf,75,Veg Momos,Starter,1,? 180.00, ? 180.00 , ? 138.00 ,? 42.00,Absolutely loved the Veg Momos! It was the perfect appetizer to get us started.
2426,2426,O02427,26-09-2024,18:00,C0255,Shamsher Malik,36,Pav Bhaji,Vegetarian,3,? 220.00, ? 660.00 , ? 171.00 ,? 147.00,The Pav Bhaji is a great choice for vegetarians. Hearty and full of flavor.
2427,2427,O02428,26-09-2024,13:30,C0223,Anis Sayyad,31,Mutton Rogan Josh,Non-Veg Main,1,? 520.00, ? 520.00 , ? 395.00 ,? 125.00,The Mutton Rogan Josh was the highlight of our meal. Absolutely delicious!
2428,2428,O02429,26-09-2024,10:45,C0094,Rihan Ali,96,Club Sandwich,Sandwiches,2,? 160.00, ? 320.00 , ? 119.00 ,? 82.00,The Club Sandwich met my expectations.
2429,2429,O02430,27-09-2024,12:15,C0330,Kaif Momin,45,Egg Curry,Non-Veg Main,5,? 280.00," ? 1,400.00 ", ? 203.00 ,? 385.00,The Egg Curry was cooked to perfection. The spices were spot on!
2430,2430,O02431,27-09-2024,15:15,C0102,Aasifa Taimoor,48,Baingan Bharta,Vegetarian,1,? 260.00, ? 260.00 , ? 195.00 ,? 65.00,The Baingan Bharta is a great choice for vegetarians. Hearty and full of flavor.
2431,2431,O02432,27-09-2024,17:45,C0317,Rihan Azam,58,Crab Curry,Non-Veg Main,2,? 520.00," ? 1,040.00 ", ? 374.00 ,? 292.00,The Crab Curry was the highlight of our meal. Absolutely delicious!
2432,2432,O02433,27-09-2024,14:00,C0074,Moh Saad Malik,50,Jeera Rice,Rice & Noodles,1,? 180.00, ? 180.00 , ? 129.00 ,? 51.00,The Jeera Rice could have been better.
2433,2433,O02434,27-09-2024,10:00,C0254,Sultan Ali,13,Gulab Jamun,Dessert,1,? 150.00, ? 150.00 , ? 117.00 ,? 33.00,A satisfying meal. The Gulab Jamun was a good choice.
2434,2434,O02435,27-09-2024,22:45,C0078,Arahan Shaikh,25,Spring Rolls,Starter,1,? 220.00, ? 220.00 , ? 164.00 ,? 56.00,Absolutely loved the Spring Rolls! It was the perfect appetizer to get us started.
2435,2435,O02436,27-09-2024,22:00,C0203,Isharat Sayyad,26,Pasta Alfredo,Continental,2,? 320.00, ? 640.00 , ? 249.00 ,? 142.00,Great food! The Pasta Alfredo was delicious and well-prepared.
2436,2436,O02437,27-09-2024,14:15,C0081,Ayeza Raes,33,Dal Tadka,Vegetarian,5,? 260.00," ? 1,300.00 ", ? 183.00 ,? 385.00,The Dal Tadka is a great choice for vegetarians. Hearty and full of flavor.
2437,2437,O02438,27-09-2024,16:00,C0081,Ayeza Raes,105,Paneer Burger,Fast Food,4,? 140.00, ? 560.00 , ? 110.00 ,? 120.00,A satisfying meal. The Paneer Burger was a good choice.
2438,2438,O02439,27-09-2024,10:30,C0274,Moh Saad Sayyad,54,Egg Biryani,Rice & Noodles,1,? 340.00, ? 340.00 , ? 268.00 ,? 72.00,A satisfying meal. The Egg Biryani was a good choice.
2439,2439,O02440,27-09-2024,12:30,C0043,Aakib Faruqi,85,Veg Thali,Meal Combo,4,? 360.00," ? 1,440.00 ", ? 263.00 ,? 388.00,A satisfying meal. The Veg Thali was a good choice.
2440,2440,O02441,27-09-2024,21:00,C0081,Ayeza Raes,45,Egg Curry,Non-Veg Main,3,? 280.00, ? 840.00 , ? 203.00 ,? 231.00,The Egg Curry was the highlight of our meal. Absolutely delicious!
2441,2441,O02442,27-09-2024,20:30,C0308,Ayeza Khan,51,Tandoori Chicken,Non-Veg Main,5,? 460.00," ? 2,300.00 ", ? 366.00 ,? 470.00,The Tandoori Chicken was alright. It was cooked well but the flavor was average.
2442,2442,O02443,27-09-2024,16:15,C0159,Arman Taimoor,22,Paneer Tikka,Starter,4,? 280.00," ? 1,120.00 ", ? 199.00 ,? 324.00,The Paneer Tikka was okay. It was a standard appetizer.
2443,2443,O02444,28-09-2024,11:45,C0062,Ayeza Nadaf,70,Hot & Sour Soup (Chicken),Starter,1,? 200.00, ? 200.00 , ? 159.00 ,? 41.00,The Hot & Sour Soup (Chicken) was cold when it arrived at our table.
2444,2444,O02445,28-09-2024,10:30,C0323,Wahaj Ali,116,Paneer Bhurji Sandwich,Snacks,2,? 75.00, ? 150.00 , ? 59.00 ,? 32.00,The Paneer Bhurji Sandwich was excellent. Really enjoyed the meal.
2445,2445,O02446,28-09-2024,11:30,C0255,Shamsher Malik,90,Pani Puri,Snack,1,? 100.00, ? 100.00 , ? 74.00 ,? 26.00,The Pani Puri was excellent. Really enjoyed the meal.
2446,2446,O02447,28-09-2024,13:15,C0033,Arahan Azam,91,Chana Masala,Main Course,2,? 260.00, ? 520.00 , ? 185.00 ,? 150.00,The Chana Masala met my expectations.
2447,2447,O02448,28-09-2024,15:30,C0015,Kaif Taimoor,67,Veg Schezwan Noodles,Rice & Noodles,5,? 240.00," ? 1,200.00 ", ? 171.00 ,? 345.00,It was an average Veg Schezwan Noodles.
2448,2448,O02449,28-09-2024,22:45,C0097,Isharat Taimoor,82,Fish Curry (Goan),Main Course,5,? 380.00," ? 1,900.00 ", ? 289.00 ,? 455.00,Great food! The Fish Curry (Goan) was delicious and well-prepared.
2449,2449,O02450,28-09-2024,13:45,C0134,Isharat Nadaf,132,Club Chicken Sandwich,Snacks,1,? 140.00, ? 140.00 , ? 101.00 ,? 39.00,The Club Chicken Sandwich was excellent. Really enjoyed the meal.
2450,2450,O02451,28-09-2024,18:45,C0156,Arman Faruqi,88,Vada Pav,Snack,5,? 120.00, ? 600.00 , ? 91.00 ,? 145.00,A satisfying meal. The Vada Pav was a good choice.
2451,2451,O02452,28-09-2024,19:15,C0176,Abdul Rahim Shikalkar,4,Chicken Biryani,Rice Meal,3,? 440.00," ? 1,320.00 ", ? 334.00 ,? 318.00,The Chicken Biryani was not what I expected.
2452,2452,O02453,28-09-2024,22:15,C0229,Aasin Khan,65,Schezwan Fried Rice,Rice & Noodles,5,? 220.00," ? 1,100.00 ", ? 160.00 ,? 300.00,The Schezwan Fried Rice was not what I expected.
2453,2453,O02454,28-09-2024,10:15,C0265,Aasin Ali,10,Pepperoni Pizza,Pizza,2,? 368.00, ? 736.00 , ? 283.00 ,? 170.00,The Pepperoni Pizza met my expectations.
2454,2454,O02455,28-09-2024,14:00,C0247,Shahrukh Sayyad,19,Chicken Hakka Noodles,Rice & Noodles,1,? 260.00, ? 260.00 , ? 193.00 ,? 67.00,Great food! The Chicken Hakka Noodles was delicious and well-prepared.
2455,2455,O02456,28-09-2024,15:30,C0129,Sher Taimoor,82,Fish Curry (Goan),Main Course,3,? 380.00," ? 1,140.00 ", ? 289.00 ,? 273.00,The Fish Curry (Goan) met my expectations.
2456,2456,O02457,29-09-2024,19:30,C0262,Nikhat Faruqi,130,Veggie Delight Sub,Snacks,1,? 120.00, ? 120.00 , ? 90.00 ,? 30.00,I was not a fan of the Veggie Delight Sub.
2457,2457,O02458,29-09-2024,16:30,C0279,Arman Taimoor,83,Malai Kofta,Main Course,3,? 340.00," ? 1,020.00 ", ? 249.00 ,? 273.00,I was not a fan of the Malai Kofta.
2458,2458,O02459,29-09-2024,19:45,C0002,Dua Khan,7,Butter Chicken,Meat Special,2,? 495.00, ? 990.00 , ? 349.00 ,? 292.00,Great food! The Butter Chicken was delicious and well-prepared.
2459,2459,O02460,29-09-2024,16:45,C0156,Arman Faruqi,77,Paneer Momos,Starter,4,? 200.00, ? 800.00 , ? 155.00 ,? 180.00,The Paneer Momos was simply delicious and fresh. Highly recommended!
2460,2460,O02461,29-09-2024,13:30,C0298,Aasin Malik,109,Cheese Sandwich,Sandwiches,1,? 100.00, ? 100.00 , ? 72.00 ,? 28.00,A satisfying meal. The Cheese Sandwich was a good choice.
2461,2461,O02462,29-09-2024,18:30,C0302,Shamsher Ali,21,Chicken Fried Rice,Rice & Noodles,4,? 240.00, ? 960.00 , ? 182.00 ,? 232.00,The Chicken Fried Rice could have been better.
2462,2462,O02463,29-09-2024,22:00,C0147,Danish Khan,20,Veg Fried Rice,Rice & Noodles,1,? 200.00, ? 200.00 , ? 145.00 ,? 55.00,The Veg Fried Rice was not what I expected.
2463,2463,O02464,29-09-2024,14:45,C0291,Aman Faruqi,59,Veg Manchurian,Starter,3,? 240.00, ? 720.00 , ? 169.00 ,? 213.00,The Veg Manchurian was a fantastic start to our meal! Perfectly crispy.
2464,2464,O02465,29-09-2024,12:45,C0016,Dua Khan,75,Veg Momos,Starter,4,? 180.00, ? 720.00 , ? 138.00 ,? 168.00,Absolutely loved the Veg Momos! It was the perfect appetizer to get us started.
2465,2465,O02466,29-09-2024,17:00,C0260,Danish Ali,51,Tandoori Chicken,Non-Veg Main,1,? 460.00, ? 460.00 , ? 366.00 ,? 94.00,A truly authentic and flavorful Tandoori Chicken. It was very satisfying.
